ID_cliente	Data_Compra	Quantia_Compra	Canal_Compra	Categoria_Produto
774	2015-03-18	58.2	Site	Livros
2671	2015-07-27	90.68	Marketplace	Eletrônicos
2808	2013-03-24	134.24	Loja Física	Esporte
441	2015-03-23	53.42	App	Casa e Decoração
1235	2013-11-10	58.58	Loja Física	Livros
2678	2015-08-07	874.35	Marketplace	Casa e Decoração
949	2015-03-16	1926.49	Marketplace	Eletrônicos
2092	2013-11-30	357.31	Marketplace	Eletrônicos
2893	2013-10-19	123.26	App	Casa e Decoração
1949	2014-06-11	447.49	Marketplace	Esporte
2468	2015-05-26	31.89	App	Beleza
41	2015-04-11	211.46	Loja Física	Eletrônicos
903	2015-03-17	1273.62	Loja Física	Livros
1320	2015-02-06	33.98	App	Eletrônicos
1434	2013-09-06	137.44	Loja Física	Eletrônicos
754	2015-09-03	145.3	Loja Física	Eletrônicos
913	2013-05-06	53.29	App	Esporte
602	2013-03-04	73.49	Site	Beleza
1737	2013-03-18	104.0	Marketplace	Casa e Decoração
1771	2015-12-03	79.11	Loja Física	Vestuário
106	2015-09-18	278.03	Loja Física	Esporte
129	2015-05-12	105.81	Loja Física	Esporte
2240	2014-03-30	249.88	Marketplace	Casa e Decoração
2291	2015-11-21	1496.42	App	Beleza
999	2013-06-11	1457.72	Marketplace	Casa e Decoração
1127	2015-12-16	443.79	Marketplace	Esporte
3471	2014-03-24	90.09	App	Livros
3304	2014-09-01	30.47	Site	Esporte
1726	2013-09-17	149.94	Loja Física	Eletrônicos
2551	2013-12-09	311.38	Marketplace	Beleza
296	2014-10-16	111.41	App	Casa e Decoração
199	2015-12-07	913.51	Marketplace	Livros
2053	2015-01-02	649.66	Loja Física	Beleza
3069	2013-08-18	835.08	Marketplace	Beleza
2488	2015-07-12	1360.18	Loja Física	Casa e Decoração
1502	2015-06-08	2891.5	App	Eletrônicos
2158	2015-05-07	210.9	Marketplace	Vestuário
2585	2015-05-17	2191.09	App	Eletrônicos
1947	2014-03-18	1613.29	Site	Livros
61	2014-03-11	1643.19	Marketplace	Esporte
2843	2014-06-27	102.47	Marketplace	Beleza
527	2015-12-03	319.59	Site	Vestuário
2174	2014-10-09	59.63	App	Esporte
1456	2015-02-22	1275.5	Loja Física	Vestuário
216	2014-09-18	336.8	App	Casa e Decoração
885	2015-10-06	88.13	Loja Física	Esporte
3317	2014-05-07	121.56	App	Livros
671	2015-07-11	31.93	Loja Física	Eletrônicos
1428	2014-06-02	1833.69	Loja Física	Vestuário
875	2013-07-03	483.55	Site	Livros
999	2013-03-25	2679.26	Marketplace	Livros
1840	2013-03-15	1179.52	Site	Eletrônicos
2394	2013-11-07	117.15	Loja Física	Casa e Decoração
2781	2013-08-27	2854.07	Loja Física	Livros
876	2014-03-16	73.53	App	Vestuário
338	2015-02-10	171.52	Marketplace	Eletrônicos
2240	2014-12-26	184.39	Site	Casa e Decoração
1467	2013-11-24	298.04	Loja Física	Livros
221	2014-06-18	2999.78	App	Vestuário
3182	2013-11-13	102.38	App	Beleza
3127	2013-09-27	64.52	Site	Beleza
2179	2015-10-05	30.62	App	Eletrônicos
964	2013-11-30	444.04	Site	Livros
2455	2013-01-17	106.5	Site	Livros
268	2015-01-09	2819.66	Site	Beleza
1635	2013-09-28	2358.34	Site	Esporte
1650	2015-11-22	138.05	App	Beleza
3045	2015-02-15	30.56	Loja Física	Beleza
1854	2014-12-01	264.18	App	Livros
308	2014-12-27	365.96	App	Livros
2890	2015-09-15	2211.87	App	Eletrônicos
1827	2013-04-01	276.25	Loja Física	Livros
261	2013-11-22	444.2	Loja Física	Livros
336	2014-08-16	306.59	Site	Livros
374	2014-11-12	122.19	App	Vestuário
89	2014-11-28	116.49	Loja Física	Beleza
3448	2014-08-24	47.73	Marketplace	Vestuário
3056	2014-12-22	219.55	Marketplace	Eletrônicos
389	2015-12-23	446.26	Marketplace	Esporte
952	2013-08-10	208.45	Loja Física	Casa e Decoração
2911	2015-06-07	110.71	Loja Física	Vestuário
287	2014-07-20	131.48	Marketplace	Esporte
1830	2013-08-18	549.91	App	Eletrônicos
1766	2014-06-22	50.92	App	Livros
2681	2014-01-19	278.97	Loja Física	Livros
3443	2014-06-10	2134.5	Site	Eletrônicos
3396	2014-02-19	137.64	App	Eletrônicos
851	2013-05-14	427.83	Marketplace	Livros
3149	2014-02-09	75.26	Loja Física	Casa e Decoração
1674	2013-06-28	250.35	Site	Esporte
1474	2013-12-26	171.31	Marketplace	Beleza
376	2014-09-09	101.83	Loja Física	Livros
1196	2013-05-09	265.64	Site	Vestuário
2170	2014-07-15	223.37	Loja Física	Eletrônicos
2781	2015-10-16	929.68	App	Eletrônicos
1635	2015-05-17	1813.74	Loja Física	Beleza
1286	2014-08-01	31.09	Loja Física	Casa e Decoração
1052	2014-03-08	152.94	Site	Vestuário
444	2013-07-05	1428.93	Marketplace	Casa e Decoração
611	2013-03-15	154.14	Site	Beleza
1526	2014-12-23	235.25	Loja Física	Beleza
1199	2015-07-16	315.66	Site	Casa e Decoração
77	2014-09-20	393.93	App	Beleza
87	2014-07-30	1033.86	Site	Casa e Decoração
1840	2014-11-04	1583.99	Marketplace	Esporte
2006	2015-09-20	108.42	App	Esporte
2891	2013-02-03	609.13	App	Esporte
3190	2013-04-13	22.66	Marketplace	Livros
1348	2013-10-23	220.65	Marketplace	Livros
1253	2013-05-21	209.99	Site	Vestuário
151	2014-04-29	272.84	Loja Física	Vestuário
1605	2013-07-26	266.95	Loja Física	Esporte
2984	2014-08-18	226.45	Marketplace	Beleza
2890	2013-09-01	2301.13	Loja Física	Eletrônicos
273	2015-11-27	244.35	App	Eletrônicos
2143	2015-02-09	2001.42	Marketplace	Esporte
450	2015-10-01	139.11	Loja Física	Esporte
763	2013-07-11	164.73	Site	Beleza
1721	2015-03-29	64.81	App	Esporte
1623	2013-08-21	243.58	Loja Física	Livros
2252	2014-05-28	61.34	Site	Eletrônicos
2926	2015-09-18	346.97	Loja Física	Beleza
1537	2013-12-04	201.97	Site	Eletrônicos
844	2015-06-22	361.37	App	Casa e Decoração
3325	2013-10-03	1118.36	Loja Física	Esporte
844	2013-10-17	222.06	App	Eletrônicos
1923	2013-08-01	35.99	Loja Física	Casa e Decoração
3044	2014-04-25	46.43	Loja Física	Eletrônicos
295	2013-08-31	118.34	Loja Física	Eletrônicos
3150	2013-03-22	19.64	Loja Física	Eletrônicos
1781	2015-09-10	1268.65	App	Eletrônicos
2627	2013-02-19	1104.0	Loja Física	Vestuário
112	2015-12-25	134.36	Loja Física	Livros
1661	2015-03-21	342.71	Loja Física	Casa e Decoração
3163	2014-12-31	208.21	Loja Física	Livros
3288	2015-03-04	111.66	App	Beleza
2799	2015-04-10	1333.51	App	Esporte
1384	2013-05-24	298.49	Loja Física	Casa e Decoração
1737	2014-02-19	264.73	Site	Eletrônicos
3458	2013-01-29	208.27	Site	Vestuário
851	2014-04-14	160.41	Site	Esporte
2394	2014-01-20	51.37	Loja Física	Vestuário
1560	2014-08-15	191.65	Loja Física	Eletrônicos
2462	2014-05-05	1060.62	Site	Esporte
2591	2015-11-27	141.81	Loja Física	Vestuário
1547	2015-04-19	71.22	Site	Eletrônicos
851	2015-11-15	395.54	Site	Livros
2799	2013-08-22	1640.46	Loja Física	Beleza
1633	2013-09-20	128.49	Loja Física	Casa e Decoração
1955	2013-01-01	40.59	Loja Física	Casa e Decoração
2720	2015-11-20	39.79	Loja Física	Casa e Decoração
412	2014-09-11	127.85	Loja Física	Esporte
2402	2015-07-05	135.09	Site	Livros
999	2013-02-12	978.58	Site	Casa e Decoração
3417	2015-04-30	112.08	Site	Livros
2964	2015-11-01	306.26	App	Vestuário
1936	2014-10-31	2967.76	Loja Física	Vestuário
1819	2013-07-22	493.84	Loja Física	Vestuário
3295	2015-06-20	139.08	Marketplace	Casa e Decoração
3270	2014-01-17	338.75	Site	Casa e Decoração
200	2015-06-21	94.95	App	Esporte
2513	2014-01-31	359.93	Marketplace	Vestuário
356	2015-10-02	126.38	Site	Livros
697	2013-10-25	98.4	Loja Física	Eletrônicos
2170	2013-11-19	262.0	Marketplace	Livros
333	2014-06-19	165.61	Loja Física	Livros
1428	2014-09-07	2866.58	Marketplace	Beleza
713	2015-12-19	292.27	Site	Beleza
2627	2014-01-03	2465.87	App	Casa e Decoração
520	2014-12-16	42.46	App	Casa e Decoração
995	2013-03-29	2650.79	Marketplace	Casa e Decoração
1479	2015-07-05	103.22	Loja Física	Beleza
2073	2013-08-03	226.24	Loja Física	Beleza
315	2015-11-22	103.67	Loja Física	Beleza
174	2015-01-12	112.49	Site	Livros
39	2015-06-27	358.19	Site	Vestuário
3409	2014-12-01	468.23	Loja Física	Beleza
340	2013-05-10	62.02	Loja Física	Casa e Decoração
2885	2015-10-21	287.52	Marketplace	Eletrônicos
2226	2014-11-21	58.64	Marketplace	Livros
1061	2015-09-21	386.83	Site	Livros
2177	2014-11-08	234.45	Site	Livros
770	2015-03-21	1272.6	App	Eletrônicos
2964	2014-07-17	326.24	App	Beleza
973	2015-06-30	47.48	Site	Livros
842	2015-06-05	77.69	Marketplace	Esporte
409	2015-12-23	43.41	Site	Livros
842	2013-05-30	266.56	Marketplace	Beleza
525	2014-05-31	171.04	Site	Eletrônicos
987	2013-09-04	259.67	Loja Física	Beleza
2820	2013-08-11	107.41	Marketplace	Esporte
3169	2013-08-05	406.29	Site	Beleza
3269	2015-08-03	93.71	Site	Livros
678	2014-11-30	66.55	App	Casa e Decoração
1581	2014-11-05	99.63	App	Esporte
982	2014-01-02	101.28	Site	Livros
2328	2014-03-11	63.78	Marketplace	Esporte
2971	2015-04-09	2120.2	Loja Física	Beleza
389	2013-05-10	142.18	Marketplace	Casa e Decoração
3217	2013-12-03	38.88	Marketplace	Esporte
255	2013-07-28	524.94	Loja Física	Casa e Decoração
2693	2013-01-05	162.8	App	Esporte
840	2014-05-18	726.39	Loja Física	Livros
1949	2015-06-27	216.87	Site	Casa e Decoração
2926	2015-08-31	498.6	Loja Física	Beleza
794	2013-03-04	413.6	App	Eletrônicos
2494	2015-06-12	1892.2	Site	Casa e Decoração
982	2013-01-30	92.24	App	Eletrônicos
3491	2013-10-04	2512.93	Marketplace	Casa e Decoração
97	2014-05-20	1852.12	Loja Física	Beleza
952	2013-11-20	350.28	Site	Casa e Decoração
1199	2014-10-26	259.77	Marketplace	Casa e Decoração
434	2013-08-27	1541.64	Loja Física	Casa e Decoração
2307	2015-05-10	2463.07	Marketplace	Vestuário
2204	2014-09-29	1872.36	Marketplace	Vestuário
2143	2015-10-07	1818.73	App	Beleza
2275	2013-05-28	2456.49	Site	Esporte
2055	2015-07-04	243.36	Marketplace	Eletrônicos
3199	2014-08-26	2310.7	Site	Beleza
216	2013-09-02	2350.94	Marketplace	Esporte
1122	2014-08-14	439.8	Marketplace	Livros
821	2014-03-13	93.82	Loja Física	Livros
2602	2014-09-11	1525.17	App	Livros
1145	2014-12-04	60.32	App	Eletrônicos
1797	2013-08-25	171.89	Marketplace	Eletrônicos
3162	2013-02-09	99.06	Marketplace	Eletrônicos
1682	2014-08-11	100.07	Loja Física	Livros
2240	2013-11-14	87.1	Marketplace	Esporte
1498	2014-04-10	180.62	App	Esporte
110	2013-06-11	1200.16	Marketplace	Eletrônicos
1513	2015-05-03	32.13	Marketplace	Vestuário
3170	2014-08-02	297.48	Loja Física	Livros
1028	2015-09-24	61.86	App	Casa e Decoração
165	2015-12-27	167.67	Marketplace	Beleza
2262	2013-12-10	116.04	App	Vestuário
297	2015-02-26	32.63	Marketplace	Vestuário
2291	2015-04-06	2467.08	App	Esporte
1742	2015-11-16	166.62	Marketplace	Vestuário
1937	2015-11-01	143.0	App	Esporte
574	2013-12-21	381.97	Marketplace	Beleza
93	2014-03-30	240.67	Loja Física	Eletrônicos
2423	2013-11-12	122.6	Site	Casa e Decoração
725	2014-03-23	2795.86	Marketplace	Esporte
3367	2014-09-05	310.97	App	Vestuário
542	2015-11-04	1450.98	Site	Beleza
2939	2014-06-20	277.45	Marketplace	Eletrônicos
1887	2013-11-30	203.16	Loja Física	Beleza
2964	2013-11-01	135.35	App	Esporte
770	2014-02-19	709.72	Loja Física	Esporte
554	2015-01-10	221.54	Loja Física	Vestuário
1280	2013-02-19	138.44	Marketplace	Beleza
1781	2013-01-22	2245.91	Loja Física	Vestuário
2329	2013-01-04	1621.65	Marketplace	Casa e Decoração
233	2013-09-14	43.36	App	Livros
151	2015-06-23	2445.02	Loja Física	Casa e Decoração
2896	2013-03-09	409.38	Site	Casa e Decoração
2497	2013-07-07	53.83	Marketplace	Vestuário
542	2015-07-20	721.04	Marketplace	Vestuário
3084	2013-08-28	435.6	Marketplace	Casa e Decoração
1601	2015-09-29	307.06	Site	Eletrônicos
2362	2013-12-07	243.57	Site	Vestuário
2611	2013-11-14	96.07	App	Beleza
2257	2013-01-07	245.47	Site	Esporte
2272	2013-05-28	163.6	Loja Física	Eletrônicos
1909	2013-07-26	113.62	Marketplace	Eletrônicos
3162	2015-01-07	210.69	Site	Eletrônicos
552	2014-02-25	75.23	App	Esporte
278	2014-10-15	295.85	App	Casa e Decoração
1255	2015-12-07	411.65	Loja Física	Esporte
3151	2015-12-18	2652.59	Marketplace	Livros
3023	2013-08-23	180.28	App	Esporte
187	2013-09-26	184.54	App	Vestuário
2430	2013-02-04	1457.65	Loja Física	Esporte
3409	2015-06-29	106.12	App	Vestuário
3347	2014-03-24	172.4	Loja Física	Eletrônicos
1944	2013-05-29	458.18	Loja Física	Beleza
970	2013-09-24	62.74	Loja Física	Esporte
2966	2015-09-23	2536.02	App	Livros
3179	2013-04-14	36.18	Loja Física	Esporte
3013	2014-05-11	195.13	App	Beleza
698	2013-01-23	458.84	Loja Física	Livros
1353	2014-09-15	2462.5	Site	Livros
2890	2013-10-12	1090.73	Loja Física	Esporte
923	2013-11-07	82.37	Site	Beleza
3217	2015-08-13	139.99	Loja Física	Livros
1756	2015-08-21	262.41	Marketplace	Esporte
891	2015-12-04	164.3	Marketplace	Eletrônicos
760	2015-10-30	149.38	App	Vestuário
486	2013-07-27	1061.45	Loja Física	Vestuário
1004	2014-04-01	2275.75	Loja Física	Casa e Decoração
3144	2015-06-25	126.46	Site	Livros
804	2015-07-25	1408.58	Marketplace	Beleza
1611	2013-12-23	155.56	App	Eletrônicos
200	2015-07-07	251.42	App	Eletrônicos
2243	2014-10-07	74.55	Loja Física	Livros
2973	2013-12-26	247.69	App	Esporte
1408	2013-06-01	268.84	Marketplace	Casa e Decoração
2619	2013-12-27	128.72	Loja Física	Esporte
381	2015-06-10	282.2	Marketplace	Vestuário
496	2013-10-28	249.2	Loja Física	Livros
3364	2014-04-24	40.33	App	Casa e Decoração
2572	2013-12-05	1288.17	Site	Vestuário
1571	2015-07-26	588.5	Site	Eletrônicos
1464	2014-04-07	81.91	Site	Livros
215	2015-09-04	2719.81	Site	Livros
1481	2015-01-28	148.93	Loja Física	Eletrônicos
1184	2013-11-17	223.23	App	Eletrônicos
963	2015-10-22	258.05	Loja Física	Vestuário
2628	2014-08-09	2917.73	App	Eletrônicos
2841	2013-03-13	49.05	Marketplace	Eletrônicos
508	2015-10-12	104.98	Loja Física	Vestuário
216	2014-02-19	2744.21	App	Casa e Decoração
3191	2014-03-26	134.2	Marketplace	Casa e Decoração
11	2013-02-27	95.15	App	Esporte
1756	2013-01-04	194.24	Marketplace	Beleza
434	2015-05-01	1747.88	App	Eletrônicos
1912	2015-04-17	274.95	Loja Física	Livros
2974	2013-11-12	226.37	Marketplace	Casa e Decoração
821	2015-03-15	297.21	Marketplace	Beleza
2873	2015-06-20	2166.76	Loja Física	Livros
2126	2015-05-10	2311.17	Site	Esporte
2028	2013-06-11	780.43	Loja Física	Vestuário
2872	2013-06-27	133.61	Loja Física	Esporte
303	2014-06-23	105.12	App	Esporte
752	2014-04-08	1980.74	Site	Livros
3484	2013-05-30	128.84	Loja Física	Beleza
952	2015-11-25	949.13	Marketplace	Eletrônicos
958	2014-07-08	50.82	App	Livros
2735	2015-09-17	205.26	Marketplace	Esporte
602	2013-10-19	34.3	Marketplace	Eletrônicos
2352	2014-08-18	55.89	Loja Física	Eletrônicos
1495	2015-06-28	905.27	Loja Física	Casa e Decoração
1363	2014-07-15	379.23	Site	Beleza
2678	2014-06-28	2013.76	App	Esporte
2143	2013-07-25	1791.99	Marketplace	Vestuário
2952	2015-08-24	2098.06	Marketplace	Eletrônicos
1857	2014-02-20	231.85	Site	Casa e Decoração
2950	2014-07-02	119.99	Loja Física	Esporte
2817	2013-02-18	1424.61	Loja Física	Beleza
1031	2015-11-07	65.8	Marketplace	Eletrônicos
3391	2015-04-08	155.87	App	Beleza
3447	2013-02-26	148.51	Loja Física	Eletrônicos
1839	2014-09-13	124.01	Loja Física	Casa e Decoração
165	2014-08-29	371.87	Marketplace	Beleza
2316	2015-02-18	285.92	Site	Beleza
3182	2013-03-18	241.61	Loja Física	Casa e Decoração
1821	2014-04-05	225.3	Site	Vestuário
854	2015-08-21	87.37	Site	Livros
442	2015-10-11	1267.46	Marketplace	Beleza
2967	2015-08-24	2068.92	Site	Eletrônicos
479	2014-12-06	147.42	Loja Física	Vestuário
2247	2014-08-14	55.79	Loja Física	Beleza
76	2013-01-21	126.39	Marketplace	Beleza
144	2013-01-14	465.68	Site	Beleza
1874	2014-11-27	280.67	Marketplace	Esporte
3073	2013-12-20	245.3	Marketplace	Eletrônicos
565	2014-04-25	43.21	Site	Vestuário
914	2013-01-14	225.28	App	Esporte
1706	2013-05-12	1977.43	Site	Eletrônicos
937	2015-06-17	139.7	Marketplace	Beleza
1383	2014-03-21	251.4	App	Casa e Decoração
134	2015-04-17	470.05	Site	Eletrônicos
2765	2013-06-13	1192.37	Site	Casa e Decoração
1071	2014-05-26	83.12	Marketplace	Esporte
856	2013-11-01	445.4	Site	Eletrônicos
1388	2014-08-01	244.93	App	Vestuário
3189	2014-10-13	275.11	Loja Física	Livros
2280	2015-02-07	145.49	Site	Esporte
657	2014-06-24	19.68	App	Eletrônicos
1604	2015-10-25	193.92	Loja Física	Beleza
1443	2013-03-30	136.23	App	Vestuário
1908	2014-05-09	172.96	Marketplace	Livros
1618	2015-08-30	272.28	Marketplace	Esporte
61	2015-05-19	1691.31	Marketplace	Beleza
321	2015-03-22	271.25	Loja Física	Casa e Decoração
780	2015-10-12	132.7	Site	Vestuário
2878	2014-08-03	252.11	Loja Física	Eletrônicos
815	2015-12-22	96.57	App	Vestuário
99	2015-11-08	1375.79	Marketplace	Beleza
216	2015-07-14	1080.89	Marketplace	Esporte
3419	2015-10-01	1645.24	Marketplace	Eletrônicos
2024	2013-07-06	182.45	Site	Vestuário
1235	2015-11-13	111.66	Site	Vestuário
1887	2014-02-17	314.04	Loja Física	Eletrônicos
2670	2013-12-02	154.3	App	Casa e Decoração
3371	2013-04-18	686.46	App	Beleza
1661	2014-11-02	1012.0	App	Vestuário
2096	2014-11-13	255.88	Loja Física	Vestuário
2028	2015-04-21	861.01	Site	Esporte
30	2014-10-05	132.38	Site	Livros
2887	2014-05-04	526.86	Loja Física	Livros
672	2014-08-14	206.88	Site	Livros
128	2015-04-10	217.08	Loja Física	Eletrônicos
81	2014-03-18	244.6	Site	Esporte
3209	2013-12-28	418.66	App	Livros
702	2014-09-01	158.87	Site	Eletrônicos
1463	2014-05-08	227.45	App	Esporte
2970	2013-04-16	337.71	Site	Beleza
2580	2014-07-25	352.0	App	Beleza
3161	2015-01-01	284.65	Site	Beleza
2387	2014-10-17	272.27	Site	Esporte
1023	2015-01-15	423.89	App	Livros
3325	2014-03-02	2155.02	Loja Física	Casa e Decoração
2960	2015-11-22	33.9	Loja Física	Beleza
995	2013-04-17	2402.11	Marketplace	Eletrônicos
727	2013-03-15	181.25	Loja Física	Eletrônicos
1512	2014-08-07	120.92	App	Casa e Decoração
2488	2014-12-02	1704.01	Site	Casa e Decoração
2635	2015-01-29	126.28	Site	Casa e Decoração
1036	2015-06-18	119.72	App	Casa e Decoração
1756	2014-01-01	94.68	Loja Física	Vestuário
2106	2013-02-23	127.38	Site	Eletrônicos
401	2013-08-04	122.44	Loja Física	Casa e Decoração
1659	2013-03-01	439.27	Marketplace	Vestuário
3288	2014-09-27	92.12	Loja Física	Livros
3346	2013-01-19	282.93	Marketplace	Esporte
3162	2014-03-22	452.81	Marketplace	Beleza
1077	2014-04-22	111.31	Site	Beleza
3349	2013-06-16	277.49	Site	Beleza
924	2015-08-11	149.77	Loja Física	Beleza
1286	2013-11-06	148.82	Loja Física	Eletrônicos
3290	2014-03-31	242.99	Marketplace	Esporte
936	2015-05-04	1445.45	App	Beleza
320	2013-11-08	284.72	Loja Física	Eletrônicos
725	2014-05-25	901.7	Loja Física	Beleza
533	2013-03-10	101.17	Site	Eletrônicos
2765	2013-01-23	2460.35	Marketplace	Casa e Decoração
2952	2014-04-09	2524.23	Marketplace	Beleza
337	2013-12-29	66.29	App	Livros
1061	2014-02-17	107.65	Marketplace	Esporte
2348	2014-05-24	166.87	App	Esporte
1471	2015-06-20	564.79	Marketplace	Vestuário
2443	2014-08-02	62.77	Site	Esporte
2148	2015-10-02	70.09	App	Casa e Decoração
2499	2014-01-31	239.32	Site	Livros
1592	2014-01-17	84.69	App	Eletrônicos
1842	2015-12-31	2332.25	App	Vestuário
1425	2013-01-24	48.98	Site	Esporte
1634	2014-08-29	382.91	Site	Esporte
3236	2014-10-16	1777.02	Site	Casa e Decoração
2939	2013-09-22	873.04	Marketplace	Livros
128	2015-06-29	390.05	Marketplace	Vestuário
1387	2014-12-11	217.5	Site	Beleza
2204	2014-10-06	2579.87	Loja Física	Beleza
3356	2013-11-12	385.28	Site	Vestuário
1979	2015-07-08	77.74	Loja Física	Vestuário
476	2013-05-12	137.23	App	Vestuário
1301	2014-11-29	248.01	Loja Física	Casa e Decoração
794	2013-01-05	69.94	Marketplace	Esporte
787	2014-10-07	2945.55	Loja Física	Vestuário
2755	2014-03-04	1963.76	Marketplace	Esporte
3178	2014-08-29	168.0	App	Vestuário
1889	2014-01-16	211.01	Loja Física	Livros
2430	2014-05-19	2358.11	Loja Física	Casa e Decoração
62	2013-03-13	111.21	Site	Beleza
2282	2013-07-07	80.84	Site	Eletrônicos
2080	2013-12-05	215.25	Marketplace	Casa e Decoração
2707	2015-12-23	288.59	Site	Livros
3464	2014-02-05	295.03	Site	Esporte
3491	2015-02-01	504.36	Site	Esporte
100	2013-10-28	453.61	Marketplace	Beleza
2824	2014-12-16	64.28	Site	Vestuário
1225	2013-09-09	172.72	Marketplace	Esporte
2167	2014-06-11	142.76	Marketplace	Eletrônicos
1504	2013-08-27	218.37	Site	Vestuário
2250	2014-06-01	16.55	App	Esporte
1431	2013-05-30	122.07	Site	Beleza
3491	2015-05-22	1388.17	Site	Esporte
3223	2015-09-19	61.12	App	Vestuário
1322	2015-04-10	480.57	App	Beleza
2563	2015-05-07	179.26	Loja Física	Vestuário
2821	2014-02-16	72.19	App	Livros
2469	2015-04-08	69.63	Marketplace	Beleza
2746	2013-08-31	168.24	App	Casa e Decoração
